image_id,label,split,image_path,label_path
ISIC_0027915,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027915.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027915.txt
ISIC_0030446,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030446.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030446.txt
ISIC_0025322,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0025322.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0025322.txt
ISIC_0030197,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030197.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030197.txt
ISIC_0030261,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030261.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030261.txt
ISIC_0026091,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026091.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026091.txt
ISIC_0029501,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029501.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029501.txt
ISIC_0031140,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031140.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031140.txt
ISIC_0030197,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030197.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030197.txt
ISIC_0027819,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027819.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027819.txt
ISIC_0028815,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028815.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028815.txt
ISIC_0032768,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032768.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032768.txt
ISIC_0026337,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026337.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026337.txt
ISIC_0031154,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031154.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031154.txt
ISIC_0033146,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0033146.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0033146.txt
ISIC_0026952,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026952.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026952.txt
ISIC_0034095,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0034095.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0034095.txt
ISIC_0026433,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026433.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026433.txt
ISIC_0024833,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0024833.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0024833.txt
ISIC_0029919,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029919.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029919.txt
ISIC_0030755,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030755.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030755.txt
ISIC_0028197,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028197.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028197.txt
ISIC_0028113,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028113.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028113.txt
ISIC_0030813,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030813.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030813.txt
ISIC_0033301,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0033301.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0033301.txt
ISIC_0031009,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031009.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031009.txt
ISIC_0025600,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0025600.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0025600.txt
ISIC_0032777,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032777.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032777.txt
ISIC_0032991,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032991.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032991.txt
ISIC_0026668,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026668.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026668.txt
ISIC_0032652,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032652.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032652.txt
ISIC_0027631,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027631.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027631.txt
ISIC_0032857,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032857.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032857.txt
ISIC_0026528,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026528.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026528.txt
ISIC_0031585,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031585.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031585.txt
ISIC_0029392,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029392.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029392.txt
ISIC_0032808,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032808.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032808.txt
ISIC_0034123,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0034123.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0034123.txt
ISIC_0025971,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0025971.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0025971.txt
ISIC_0031400,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031400.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031400.txt
ISIC_0027774,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027774.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027774.txt
ISIC_0027093,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027093.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027093.txt
ISIC_0031971,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031971.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031971.txt
ISIC_0025383,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0025383.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0025383.txt
ISIC_0032194,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032194.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032194.txt
ISIC_0028989,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028989.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028989.txt
ISIC_0033012,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0033012.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0033012.txt
ISIC_0029342,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029342.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029342.txt
ISIC_0030010,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030010.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030010.txt
ISIC_0029524,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029524.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029524.txt
ISIC_0030528,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030528.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030528.txt
ISIC_0028197,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028197.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028197.txt
ISIC_0029123,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029123.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029123.txt
ISIC_0026957,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026957.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026957.txt
ISIC_0027135,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027135.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027135.txt
ISIC_0031986,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031986.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031986.txt
ISIC_0032727,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032727.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032727.txt
ISIC_0031095,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031095.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031095.txt
ISIC_0029515,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029515.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029515.txt
ISIC_0033979,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0033979.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0033979.txt
ISIC_0029647,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029647.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029647.txt
ISIC_0027297,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027297.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027297.txt
ISIC_0032246,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032246.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032246.txt
ISIC_0030314,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030314.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030314.txt
ISIC_0027473,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027473.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027473.txt
ISIC_0029331,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029331.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029331.txt
ISIC_0030964,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030964.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030964.txt
ISIC_0027865,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027865.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027865.txt
ISIC_0029034,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029034.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029034.txt
ISIC_0030114,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030114.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030114.txt
ISIC_0030181,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030181.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030181.txt
ISIC_0031470,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031470.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031470.txt
ISIC_0027788,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027788.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027788.txt
ISIC_0030915,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030915.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030915.txt
ISIC_0027175,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027175.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027175.txt
ISIC_0029392,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029392.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029392.txt
ISIC_0029820,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029820.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029820.txt
ISIC_0024799,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0024799.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0024799.txt
ISIC_0026656,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026656.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026656.txt
ISIC_0030766,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030766.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030766.txt
ISIC_0025467,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0025467.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0025467.txt
ISIC_0032185,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032185.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032185.txt
ISIC_0033575,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0033575.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0033575.txt
ISIC_0026995,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026995.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026995.txt
ISIC_0027526,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027526.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027526.txt
ISIC_0033504,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0033504.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0033504.txt
ISIC_0027825,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027825.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027825.txt
ISIC_0030094,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030094.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030094.txt
ISIC_0034143,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0034143.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0034143.txt
ISIC_0034255,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0034255.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0034255.txt
ISIC_0026090,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026090.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026090.txt
ISIC_0026118,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026118.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026118.txt
ISIC_0024504,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0024504.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0024504.txt
ISIC_0028964,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028964.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028964.txt
ISIC_0031651,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031651.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031651.txt
ISIC_0031728,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031728.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031728.txt
ISIC_0031824,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031824.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031824.txt
ISIC_0034047,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0034047.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0034047.txt
ISIC_0028964,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028964.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028964.txt
ISIC_0031698,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031698.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031698.txt
ISIC_0027090,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027090.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027090.txt
ISIC_0026940,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026940.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026940.txt
ISIC_0030528,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030528.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030528.txt
ISIC_0033666,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0033666.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0033666.txt
ISIC_0031284,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031284.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031284.txt
ISIC_0029917,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029917.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029917.txt
ISIC_0028890,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028890.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028890.txt
ISIC_0030813,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030813.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030813.txt
ISIC_0030230,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030230.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030230.txt
ISIC_0029820,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029820.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029820.txt
ISIC_0032991,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032991.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032991.txt
ISIC_0031400,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031400.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031400.txt
ISIC_0029391,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029391.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029391.txt
ISIC_0031749,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031749.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031749.txt
ISIC_0029391,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029391.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029391.txt
ISIC_0028168,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028168.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028168.txt
ISIC_0028084,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028084.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028084.txt
ISIC_0033301,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0033301.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0033301.txt
ISIC_0033979,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0033979.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0033979.txt
ISIC_0025932,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0025932.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0025932.txt
ISIC_0024360,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0024360.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0024360.txt
ISIC_0030778,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030778.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030778.txt
ISIC_0030230,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030230.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030230.txt
ISIC_0027478,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027478.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027478.txt
ISIC_0026282,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026282.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026282.txt
ISIC_0024448,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0024448.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0024448.txt
ISIC_0029857,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029857.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029857.txt
ISIC_0027117,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027117.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027117.txt
ISIC_0030177,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030177.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030177.txt
ISIC_0028113,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028113.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028113.txt
ISIC_0027229,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0027229.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0027229.txt
ISIC_0025818,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0025818.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0025818.txt
ISIC_0026798,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026798.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026798.txt
ISIC_0034155,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0034155.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0034155.txt
ISIC_0026321,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026321.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026321.txt
ISIC_0031976,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031976.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031976.txt
ISIC_0026855,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026855.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026855.txt
ISIC_0025417,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0025417.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0025417.txt
ISIC_0026831,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0026831.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0026831.txt
ISIC_0032991,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0032991.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0032991.txt
ISIC_0029856,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029856.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029856.txt
ISIC_0028085,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028085.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028085.txt
ISIC_0024345,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0024345.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0024345.txt
ISIC_0030271,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0030271.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0030271.txt
ISIC_0029545,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029545.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029545.txt
ISIC_0024457,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0024457.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0024457.txt
ISIC_0025362,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0025362.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0025362.txt
ISIC_0028350,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0028350.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0028350.txt
ISIC_0031284,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0031284.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0031284.txt
ISIC_0029083,bcc,train,/kaggle/working/balanced_dataset_1/images/train/bcc/ISIC_0029083.jpg,/kaggle/working/balanced_dataset_1/labels/train/bcc/ISIC_0029083.txt
